Transaction_ID,Transaction_Amount_INR,Transaction_Type,Merchant_Category,Hour_of_Day,Day_of_Week,Is_New_Device,Is_New_Location,Distance_From_Home_KM,Account_Age_Days,Time_Since_Last_Transaction_Minutes,Is_Fraud
TXN-004604,6629.93,NEFT,Utility Bills,20,0,0,0,2.29,1526,78.92,0
TXN-004605,9284.84,UPI,Utility Bills,20,5,0,0,3.61,2988,21.32,0
TXN-004606,4162.92,Wire Transfer,Jewelry,5,6,0,0,1.32,937,52.96,0
TXN-004607,4453.26,Wire Transfer,Entertainment,14,1,0,0,0.01,3416,285.68,0
TXN-004608,681.15,UPI,Grocery,15,4,0,0,14.61,2812,320.74,0
TXN-004609,397.81,UPI,Travel,18,5,0,0,2.94,3194,22.39,0
TXN-004610,532.71,NEFT,Electronics,19,1,0,0,4.7,336,189.64,0
TXN-004611,9023.51,UPI,Entertainment,19,1,0,1,0.9,998,45.99,0
TXN-004612,1224.79,UPI,Grocery,22,5,0,0,8.87,3630,88.53,0
TXN-004613,1369.54,Card Payment,Grocery,9,4,0,0,9.83,2456,193.27,0
TXN-004614,8063.82,NEFT,Electronics,11,6,0,1,7.34,1766,359.76,0
TXN-004615,504.81,Card Payment,Utility Bills,9,5,0,0,12.84,3417,203.86,0
TXN-004616,6885.09,Wire Transfer,Electronics,23,4,1,1,2041.41,2257,790.91,1
TXN-004617,1874.25,UPI,Entertainment,12,4,0,0,9.25,465,189.78,0
TXN-004618,1315.18,Card Payment,Utility Bills,16,4,0,0,5.11,3147,6.58,0
TXN-004619,2788.05,Card Payment,Grocery,19,0,1,0,6.43,2530,152.57,0
TXN-004620,315.37,UPI,Electronics,18,6,0,0,7.44,3539,315.75,0
TXN-004621,4092.31,UPI,Entertainment,20,3,0,1,4.88,2732,74.15,0
TXN-004622,394.44,NEFT,Utility Bills,9,6,0,0,8.58,3051,25.43,0
TXN-004623,612.81,Card Payment,Grocery,18,3,0,0,5.33,3603,121.38,0
TXN-004624,1355.98,ATM Withdrawal,Utility Bills,6,2,0,0,3.26,1561,433.56,0
TXN-004625,328.28,UPI,Cash Withdrawal,18,1,0,0,2.56,3452,68.53,0
TXN-004626,1859.83,Card Payment,Others,18,5,0,0,0.86,1506,55.98,0
TXN-004627,1816.63,UPI,Entertainment,18,0,0,0,9.35,1496,273.55,0
TXN-004628,1643.57,NEFT,Grocery,11,6,0,0,15.58,699,68.86,0
TXN-004629,9586.24,UPI,Entertainment,18,5,0,0,7.1,633,73.68,0
TXN-004630,1957.13,Card Payment,Utility Bills,7,1,0,0,2.36,1297,16.32,0
TXN-004631,1862.12,Card Payment,Utility Bills,18,2,0,0,0.67,2164,17.13,0
TXN-004632,1201.64,NEFT,Travel,20,0,1,1,5.05,1578,66.18,0
TXN-004633,4205.08,UPI,Grocery,9,6,0,0,3.48,2153,124.6,0
TXN-004634,123.7,UPI,Travel,5,0,0,0,7.72,2071,99.67,0
TXN-004635,6094.53,UPI,Entertainment,18,1,0,0,5.33,3453,213.18,0
TXN-004636,712.97,UPI,Cash Withdrawal,17,0,0,0,4.13,1642,177.78,0
TXN-004637,2954.57,UPI,Electronics,7,6,0,0,2.91,1787,95.92,0
TXN-004638,11016.32,ATM Withdrawal,Grocery,12,4,1,0,10.51,2018,25.95,0
TXN-004639,1861.8,UPI,Utility Bills,12,4,0,0,21.02,1823,58.46,0
TXN-004640,2052.26,UPI,Entertainment,17,4,0,0,1.13,1162,421.99,0
TXN-004641,625.23,Card Payment,Grocery,8,0,0,0,0.35,82,92.2,0
TXN-004642,1231.51,UPI,Others,9,2,0,0,1.76,1453,67.92,0
TXN-004643,281.14,Card Payment,Electronics,19,6,0,0,24.07,1100,24.41,0
TXN-004644,911.6,NEFT,Cash Withdrawal,12,2,0,0,20.4,933,141.76,0
TXN-004645,378.09,UPI,Travel,17,2,0,0,6.43,3354,118.08,0
TXN-004646,1238.97,Card Payment,Cash Withdrawal,17,0,0,0,3.2,1637,157.75,0
TXN-004647,1766.08,Card Payment,Jewelry,13,4,0,0,1.49,765,4.15,0
TXN-004648,2705.29,Card Payment,Jewelry,6,5,0,0,1.06,2602,63.96,0
TXN-004649,3108.36,Card Payment,Electronics,5,4,0,1,14.97,3462,26.86,0
TXN-004650,3008.37,UPI,Electronics,14,5,0,0,7.08,2790,5.62,0
TXN-004651,1153.82,Card Payment,Grocery,7,1,0,0,3.41,1402,243.55,0
TXN-004652,10422.81,NEFT,Entertainment,13,4,0,0,0.22,1705,213.66,0
TXN-004653,5581.61,UPI,Cash Withdrawal,20,5,0,0,5.44,2313,245.56,0
TXN-004654,662.96,ATM Withdrawal,Others,16,2,0,0,1.44,146,19.1,0
TXN-004655,643.94,UPI,Others,11,3,0,0,22.87,3556,125.69,0
TXN-004656,1087.26,UPI,Utility Bills,6,2,0,0,2.18,1523,479.05,0
TXN-004657,1360.27,Card Payment,Utility Bills,7,4,0,0,1.92,2502,497.51,0
TXN-004658,1095.5,NEFT,Grocery,14,5,0,0,23.2,2811,18.69,0
TXN-004659,3502.44,UPI,Jewelry,7,0,0,0,18.85,1393,21.57,0
TXN-004660,1626.17,NEFT,Utility Bills,8,4,0,0,19.39,1757,3.41,0
TXN-004661,7268.16,UPI,Entertainment,8,6,0,0,3.03,3358,732.64,0
TXN-004662,5305.25,Card Payment,Travel,8,6,0,1,1.25,375,73.15,0
TXN-004663,1180.19,UPI,Grocery,16,2,0,0,2.01,977,69.31,0
TXN-004664,41907.51,Card Payment,Entertainment,13,3,1,0,17.03,1893,181.41,0
TXN-004665,748.73,UPI,Grocery,6,0,0,0,18.17,2851,637.38,0
TXN-004666,2293.48,NEFT,Others,22,2,0,1,14.69,2104,81.36,0
TXN-004667,2203.08,NEFT,Electronics,15,4,0,0,3.39,1393,9.7,0
TXN-004668,1701.85,Card Payment,Entertainment,22,5,0,0,0.07,1905,204.71,0
TXN-004669,452.41,Card Payment,Grocery,11,1,0,0,4.1,2623,158.33,0
TXN-004670,994.77,NEFT,Utility Bills,12,6,0,0,9.15,2373,312.87,0
TXN-004671,6378.69,NEFT,Jewelry,16,2,0,0,2.33,1566,258.86,0
TXN-004672,5836.04,Card Payment,Entertainment,21,3,0,0,8.58,2268,176.87,0
TXN-004673,1315.43,UPI,Grocery,9,4,0,0,14.75,234,288.47,0
TXN-004674,1887.77,ATM Withdrawal,Grocery,9,0,0,0,13.67,1381,48.76,0
TXN-004675,1051.36,Card Payment,Travel,18,0,0,0,3.81,2451,287.49,0
TXN-004676,2002.09,Card Payment,Travel,20,3,0,0,41.64,1591,72.87,0
TXN-004677,327.75,UPI,Electronics,14,6,0,0,11.71,2681,373.74,0
TXN-004678,639.11,ATM Withdrawal,Cash Withdrawal,20,0,1,0,2.82,1207,4.52,0
TXN-004679,18891.67,NEFT,Grocery,11,0,0,0,0.23,843,454.67,0
TXN-004680,5923.71,UPI,Grocery,9,4,0,0,0.52,3213,193.71,0
TXN-004681,1112.71,UPI,Others,13,3,0,0,11.82,1960,44.31,0
TXN-004682,1640.12,Card Payment,Travel,6,5,0,0,0.22,2751,126.82,0
TXN-004683,886.02,UPI,Grocery,16,0,1,0,21.43,1622,267.53,0
TXN-004684,386.73,NEFT,Travel,10,4,0,0,9.7,1031,178.91,0
TXN-004685,5248.06,NEFT,Utility Bills,21,2,0,0,1.52,1840,10.07,0
TXN-004686,354.75,Card Payment,Others,18,4,0,0,0.66,2945,67.81,0
TXN-004687,8823.59,Card Payment,Electronics,18,5,0,0,16.09,792,286.38,0
TXN-004688,3572.48,Card Payment,Grocery,17,3,0,0,2.2,453,463.9,0
TXN-004689,1958.74,ATM Withdrawal,Utility Bills,10,6,0,0,7.7,3126,127.11,0
TXN-004690,883.22,UPI,Utility Bills,12,2,0,0,1.97,1582,2.03,0
TXN-004691,2651.88,NEFT,Electronics,14,0,0,0,1.95,1613,203.91,0
TXN-004692,1249.46,Card Payment,Utility Bills,8,1,0,0,16.15,441,22.4,0
TXN-004693,1217.28,UPI,Entertainment,11,4,0,0,6.96,897,127.82,0
TXN-004694,2221.32,UPI,Entertainment,20,5,0,0,0.27,3482,180.37,0
TXN-004695,608.81,Card Payment,Grocery,12,4,0,0,10.41,2837,44.63,0
TXN-004696,115.59,UPI,Utility Bills,8,4,0,1,1.19,2787,286.47,0
TXN-004697,2197.31,UPI,Cash Withdrawal,1,3,0,0,5.06,2226,44.83,0
TXN-004698,404.59,NEFT,Utility Bills,22,3,0,0,4.63,673,11.66,0
TXN-004699,1302.84,Card Payment,Grocery,10,0,0,0,20.06,290,387.14,0
TXN-004700,7201.62,ATM Withdrawal,Electronics,8,0,0,0,3.38,36,61.92,0
TXN-004701,1621.73,Card Payment,Utility Bills,6,3,0,1,4.89,716,60.67,0
TXN-004702,1639.79,UPI,Others,7,4,0,0,6.1,473,244.92,0
TXN-004703,2371.67,Card Payment,Grocery,10,1,0,0,11.27,1501,204.67,0
TXN-004704,313.81,ATM Withdrawal,Grocery,19,0,0,0,2.14,2474,155.23,0
TXN-004705,1948.69,ATM Withdrawal,Utility Bills,16,3,0,1,7.76,3302,225.87,0
TXN-004706,2344.67,UPI,Utility Bills,19,6,0,0,12.46,1340,851.84,0
TXN-004707,1972.41,UPI,Utility Bills,11,2,0,0,11.42,3158,272.56,0
TXN-004708,1757.33,Card Payment,Entertainment,7,4,0,0,5.79,1874,214.95,0
TXN-004709,1776.93,UPI,Others,14,4,0,0,4.33,1992,244.07,0
TXN-004710,2755.0,Card Payment,Entertainment,13,4,0,0,1.47,3490,180.68,0
TXN-004711,1710.39,Card Payment,Cash Withdrawal,21,0,0,0,2.29,3172,92.82,0
TXN-004712,3027.24,Card Payment,Entertainment,11,5,0,0,12.3,3562,130.57,0
TXN-004713,838.76,NEFT,Grocery,13,5,0,0,34.24,3570,197.91,0
TXN-004714,103.6,NEFT,Grocery,20,3,0,0,23.15,2276,82.06,0
TXN-004715,7266.24,NEFT,Entertainment,8,1,0,0,1.28,1673,199.68,0
TXN-004716,669.98,Card Payment,Utility Bills,18,6,0,0,7.92,1590,288.29,0
TXN-004717,3219.43,UPI,Entertainment,14,0,0,0,20.11,3579,178.92,0
TXN-004718,1609.08,NEFT,Grocery,21,3,0,0,1.38,2382,36.31,0
TXN-004719,623.76,UPI,Electronics,7,4,0,0,1.1,229,201.11,0
TXN-004720,451.59,UPI,Grocery,9,1,0,0,34.75,1454,247.42,0
TXN-004721,12479.05,NEFT,Grocery,10,6,0,0,16.84,2042,208.95,0
TXN-004722,4607.94,UPI,Electronics,17,5,0,0,3.5,363,192.53,0
TXN-004723,1455.97,Card Payment,Cash Withdrawal,15,0,0,0,18.31,303,413.35,0
TXN-004724,12641.28,Card Payment,Utility Bills,15,0,0,0,0.81,715,620.65,0
TXN-004725,5016.64,Card Payment,Entertainment,18,3,0,0,15.82,2661,267.01,0
TXN-004726,985.13,UPI,Entertainment,20,2,0,0,5.46,1350,327.52,0
TXN-004727,1069.74,UPI,Grocery,16,3,0,0,3.35,1578,246.08,0
TXN-004728,1333.59,UPI,Cash Withdrawal,11,0,0,0,6.45,1849,7.65,0
TXN-004729,11014.04,Card Payment,Utility Bills,19,5,0,0,6.84,3492,284.99,0
TXN-004730,12648.17,UPI,Travel,10,6,0,0,5.91,2588,303.18,0
TXN-004731,4001.81,Card Payment,Grocery,19,0,0,0,14.96,2914,90.84,0
TXN-004732,1820.05,UPI,Grocery,11,6,0,0,0.23,2663,750.87,0
TXN-004733,3288.76,NEFT,Grocery,19,1,0,0,29.95,3531,100.81,0
TXN-004734,8020.3,UPI,Utility Bills,12,0,0,1,2.85,3100,604.19,0
TXN-004735,4160.55,Card Payment,Utility Bills,13,4,0,0,11.76,3613,13.41,0
TXN-004736,409.59,Card Payment,Grocery,11,3,0,0,26.43,45,92.01,0
TXN-004737,14027.03,Card Payment,Travel,16,1,0,0,0.77,875,375.38,0
TXN-004738,10689.03,NEFT,Entertainment,8,5,0,0,12.57,1703,518.54,0
TXN-004739,813.67,UPI,Jewelry,12,2,0,1,20.48,3142,103.1,0
TXN-004740,572.03,NEFT,Electronics,13,1,0,0,4.69,654,121.2,0
TXN-004741,941.81,UPI,Utility Bills,14,0,0,0,3.46,2328,26.47,0
TXN-004742,772.47,NEFT,Grocery,10,1,0,0,2.81,1605,52.07,0
TXN-004743,267.34,Wire Transfer,Utility Bills,19,1,0,0,5.04,1913,69.1,0
TXN-004744,3222.31,Card Payment,Travel,8,5,0,0,10.37,2933,80.39,0
TXN-004745,267.96,UPI,Electronics,5,4,1,1,36.31,1822,5.83,1
TXN-004746,8078.74,Card Payment,Grocery,19,0,1,0,1.99,765,251.87,0
TXN-004747,19106.65,NEFT,Utility Bills,23,5,0,0,0.88,809,96.25,0
TXN-004748,709.08,UPI,Grocery,18,5,0,0,12.26,545,228.71,0
TXN-004749,548.56,NEFT,Electronics,9,6,0,0,16.69,1732,50.85,0
TXN-004750,3623.44,Card Payment,Entertainment,17,0,0,0,6.55,3475,58.73,0
TXN-004751,4213.97,UPI,Cash Withdrawal,12,5,0,0,2.03,1593,92.8,0
TXN-004752,733.62,Card Payment,Electronics,13,4,0,0,2.51,1229,58.02,0
TXN-004753,719.67,Card Payment,Cash Withdrawal,7,5,1,0,2.02,458,5.54,0
TXN-004754,282.69,NEFT,Utility Bills,14,5,0,0,1.96,2691,37.58,0
TXN-004755,3112.23,Card Payment,Cash Withdrawal,21,5,0,0,14.72,1251,435.21,0
TXN-004756,3289.16,UPI,Grocery,18,0,0,0,3.61,968,190.42,0
TXN-004757,795.79,Card Payment,Utility Bills,23,4,1,0,1.67,2481,0.75,1
TXN-004758,1969.94,NEFT,Grocery,8,0,1,0,9.83,279,6.55,0
TXN-004759,955.68,UPI,Entertainment,19,1,0,0,8.68,581,327.16,0
TXN-004760,2837.64,UPI,Cash Withdrawal,9,3,0,1,6.18,3160,364.97,0
TXN-004761,14024.34,Card Payment,Entertainment,13,4,0,0,4.29,335,41.98,0
TXN-004762,3037.2,UPI,Grocery,8,0,0,0,3.19,3585,12.86,0
TXN-004763,5732.16,Card Payment,Entertainment,11,6,0,0,3.73,776,66.17,0
TXN-004764,7521.7,UPI,Utility Bills,17,0,0,0,1.93,2725,317.23,0
TXN-004765,1586.93,UPI,Electronics,12,0,0,0,5.08,1589,379.66,0
TXN-004766,4871.64,UPI,Electronics,7,6,0,0,3.16,1771,12.35,0
TXN-004767,273.87,UPI,Electronics,15,1,0,0,14.67,1778,42.21,0
TXN-004768,941.55,UPI,Grocery,9,4,0,0,0.78,3361,118.3,0
TXN-004769,1106.91,UPI,Grocery,8,5,1,0,25.3,1673,200.81,0
TXN-004770,5876.96,Card Payment,Entertainment,12,4,0,0,5.44,3012,77.79,0
TXN-004771,3770.71,ATM Withdrawal,Utility Bills,12,6,0,0,0.84,580,280.05,0
TXN-004772,541.06,NEFT,Electronics,9,3,0,0,3.59,421,288.08,0
TXN-004773,2740.15,ATM Withdrawal,Entertainment,18,2,0,0,0.33,646,291.51,0
TXN-004774,1386.03,Card Payment,Grocery,11,1,0,0,3.64,1545,179.13,0
TXN-004775,1060.62,Card Payment,Entertainment,5,2,0,0,2.34,429,570.72,0
TXN-004776,964.3,Card Payment,Travel,13,5,0,0,3.05,2059,182.83,0
TXN-004777,295.78,UPI,Grocery,15,3,0,0,2.26,868,233.2,0
TXN-004778,819.44,Card Payment,Grocery,14,1,0,0,15.44,1312,499.36,0
TXN-004779,107.64,UPI,Cash Withdrawal,13,5,0,0,10.33,3037,209.03,0
TXN-004780,1953.05,ATM Withdrawal,Grocery,17,2,0,1,16.59,2471,79.01,0
TXN-004781,766.26,UPI,Utility Bills,14,5,0,0,15.42,237,150.19,0
TXN-004782,4251.77,NEFT,Grocery,12,3,0,0,3.96,791,59.43,0
TXN-004783,905.2,Card Payment,Utility Bills,13,0,0,0,0.8,2816,191.25,0
TXN-004784,3117.54,NEFT,Entertainment,11,1,0,0,0.09,3323,42.88,0
TXN-004785,19429.06,Card Payment,Utility Bills,14,3,0,0,10.57,423,159.02,0
TXN-004786,2008.18,UPI,Entertainment,6,0,0,0,0.11,2724,22.84,0
TXN-004787,2060.14,UPI,Grocery,12,0,0,0,14.17,2447,31.3,0
TXN-004788,1834.84,ATM Withdrawal,Electronics,8,2,0,0,18.47,1973,54.56,0
TXN-004789,59.05,Card Payment,Jewelry,14,6,0,0,0.57,1477,138.57,0
TXN-004790,3984.56,UPI,Grocery,9,2,0,0,4.57,2386,37.56,0
TXN-004791,9397.62,NEFT,Electronics,5,3,1,0,9.97,602,389.25,0
TXN-004792,377.62,Card Payment,Utility Bills,8,3,0,0,5.13,3598,85.53,0
TXN-004793,961.95,Card Payment,Grocery,21,4,0,0,6.04,233,399.3,0
TXN-004794,1428.38,NEFT,Utility Bills,15,5,0,0,2.59,3586,124.94,0
TXN-004795,1562.31,ATM Withdrawal,Others,8,4,0,0,21.15,2410,19.76,0
TXN-004796,598.18,Card Payment,Utility Bills,7,5,0,0,2.83,3600,159.47,0
TXN-004797,1102.17,NEFT,Utility Bills,19,3,0,0,4.81,821,287.47,0
TXN-004798,1111.23,UPI,Utility Bills,12,1,0,0,0.09,2609,170.48,0
TXN-004799,1560.55,NEFT,Electronics,15,3,0,0,0.12,363,23.69,0
TXN-004800,859.31,NEFT,Cash Withdrawal,16,5,0,0,0.93,276,126.59,0
TXN-004801,3803.12,Card Payment,Grocery,20,2,0,0,11.24,3062,102.8,0
TXN-004802,301.62,ATM Withdrawal,Utility Bills,19,5,0,0,0.29,718,233.25,0
TXN-004803,10147.95,NEFT,Travel,10,6,0,0,3.11,3434,44.58,0
TXN-004804,1407.8,UPI,Entertainment,19,3,0,0,0.07,2301,53.83,0
TXN-004805,2695.42,UPI,Travel,9,5,0,0,0.8,1001,467.3,0
TXN-004806,8271.41,UPI,Travel,5,5,0,0,3.21,2316,11.18,0
TXN-004807,1698.56,NEFT,Utility Bills,3,5,0,0,6.49,331,136.62,0
TXN-004808,5311.04,Card Payment,Grocery,6,4,0,0,13.01,2440,201.77,0
TXN-004809,2076.46,NEFT,Others,10,3,0,0,4.0,2417,344.16,0
TXN-004810,1190.3,NEFT,Utility Bills,8,6,0,0,11.59,1430,44.35,0
TXN-004811,1276.83,UPI,Travel,21,2,1,0,5.54,2860,43.01,0
TXN-004812,14868.17,Card Payment,Entertainment,6,1,0,0,0.1,1697,395.76,0
TXN-004813,1208.91,NEFT,Utility Bills,16,1,0,0,3.36,3341,601.95,0
TXN-004814,850.51,UPI,Electronics,7,0,0,0,0.63,449,264.57,0
TXN-004815,18353.46,ATM Withdrawal,Entertainment,9,0,0,0,1.97,2998,60.54,0
TXN-004816,2180.25,UPI,Entertainment,9,6,0,0,2.93,2030,20.07,0
TXN-004817,2078.82,Card Payment,Jewelry,12,5,0,0,0.32,633,116.93,0
TXN-004818,8835.52,UPI,Grocery,9,2,1,0,1.25,407,94.15,0
TXN-004819,5159.7,NEFT,Entertainment,17,1,0,0,4.57,50,47.99,0
TXN-004820,2982.53,NEFT,Utility Bills,9,3,0,1,0.74,939,63.21,0
TXN-004821,3293.99,UPI,Utility Bills,22,6,0,0,7.83,1966,81.45,0
TXN-004822,323.73,UPI,Others,10,0,0,0,5.08,78,65.04,0
TXN-004823,3732.38,UPI,Utility Bills,13,2,0,0,6.97,1346,311.31,0
TXN-004824,3349.29,UPI,Electronics,13,5,0,0,5.13,3334,151.39,0
TXN-004825,11278.53,UPI,Entertainment,15,1,0,0,14.54,1800,219.95,0
TXN-004826,396.24,UPI,Grocery,8,6,0,0,5.86,626,101.73,0
TXN-004827,4807.25,UPI,Cash Withdrawal,20,3,0,0,19.58,420,5.73,0
TXN-004828,1656.23,UPI,Entertainment,18,3,0,0,4.51,2150,131.38,0
TXN-004829,2093.84,UPI,Grocery,6,2,1,0,10.46,3497,205.27,0
TXN-004830,4827.78,UPI,Utility Bills,21,2,0,0,32.85,1312,158.22,0
TXN-004831,1604.57,Card Payment,Utility Bills,20,6,0,0,4.07,2261,199.67,0
TXN-004832,1825.04,ATM Withdrawal,Entertainment,20,4,0,0,9.15,2327,221.66,0
TXN-004833,2171.33,UPI,Others,11,2,0,0,13.61,3233,752.86,0
TXN-004834,14178.16,UPI,Jewelry,10,4,0,0,16.71,1616,1.47,0
TXN-004835,978.71,Card Payment,Grocery,11,5,1,0,8.6,216,147.05,0
TXN-004836,2058.66,UPI,Utility Bills,17,0,0,0,1.25,2657,262.71,0
TXN-004837,4491.27,Card Payment,Travel,12,1,0,0,10.91,1068,310.78,0
TXN-004838,1201.68,NEFT,Utility Bills,20,4,0,0,3.41,2100,149.95,0
TXN-004839,2955.22,UPI,Electronics,16,1,0,0,15.99,1400,377.93,0
TXN-004840,1010.1,UPI,Grocery,9,5,0,0,4.73,2910,91.36,0
TXN-004841,579.56,UPI,Others,11,3,0,1,17.83,1249,85.56,0
TXN-004842,7591.34,NEFT,Grocery,15,5,0,0,4.34,447,54.24,0
TXN-004843,2850.58,Card Payment,Travel,6,3,1,0,8.13,1140,77.07,0
TXN-004844,2484.24,ATM Withdrawal,Cash Withdrawal,12,2,0,0,9.83,3212,486.87,0
TXN-004845,6968.73,UPI,Cash Withdrawal,17,4,0,0,26.86,2026,72.4,0
TXN-004846,1325.8,Card Payment,Grocery,22,5,0,0,5.41,1730,12.2,0
TXN-004847,624.91,ATM Withdrawal,Electronics,9,4,1,0,4.22,3631,328.26,0
TXN-004848,531.89,Card Payment,Cash Withdrawal,14,6,0,0,6.66,1012,59.25,0
TXN-004849,3019.85,NEFT,Travel,22,2,0,0,24.17,1855,135.6,0
TXN-004850,603.67,ATM Withdrawal,Entertainment,18,5,0,0,2.83,3239,53.0,0
TXN-004851,1706.17,Card Payment,Cash Withdrawal,12,3,0,0,0.37,458,52.41,0
TXN-004852,282.57,Card Payment,Others,16,4,0,1,0.88,496,282.17,0
TXN-004853,750.23,NEFT,Travel,15,1,0,0,6.61,3200,125.56,0
TXN-004854,8136.71,Card Payment,Grocery,21,0,0,0,3.68,317,453.57,0
TXN-004855,3593.94,ATM Withdrawal,Entertainment,10,5,0,0,16.13,1945,1.0,0
TXN-004856,3532.57,UPI,Grocery,13,4,0,0,7.63,2429,261.21,0
TXN-004857,7655.87,UPI,Electronics,13,0,0,0,5.95,1370,38.09,0
TXN-004858,1132.5,Card Payment,Grocery,15,4,0,0,25.91,2466,181.19,0
TXN-004859,13676.74,ATM Withdrawal,Grocery,3,0,0,0,9.11,3498,113.61,0
TXN-004860,2790.73,UPI,Utility Bills,16,2,0,0,12.49,228,5.66,0
TXN-004861,2101.82,NEFT,Utility Bills,20,4,1,0,35.31,2059,46.52,0
TXN-004862,2240.86,UPI,Travel,14,4,0,0,3.62,754,92.63,0
TXN-004863,2412.07,UPI,Travel,11,3,0,0,2.04,494,10.89,0
TXN-004864,944.94,UPI,Travel,18,4,0,0,9.74,1117,336.94,0
TXN-004865,1147.8,UPI,Cash Withdrawal,14,5,0,0,21.4,3262,3.31,0
TXN-004866,761.34,Card Payment,Grocery,10,0,0,0,6.95,1544,289.98,0
TXN-004867,27418.96,UPI,Grocery,14,2,0,0,3.32,2037,64.93,0
TXN-004868,2855.38,UPI,Others,18,2,0,0,5.97,2282,59.32,0
TXN-004869,9985.82,ATM Withdrawal,Entertainment,16,0,0,0,14.38,1294,39.96,0
TXN-004870,5210.24,Card Payment,Cash Withdrawal,12,5,0,0,8.66,3331,263.1,0
TXN-004871,606.81,Wire Transfer,Cash Withdrawal,8,0,0,0,1.92,2383,111.02,0
TXN-004872,1560.54,UPI,Travel,7,3,0,0,6.64,2254,12.17,0
TXN-004873,2774.53,Card Payment,Grocery,11,0,0,0,0.08,1015,51.28,0
TXN-004874,1830.91,ATM Withdrawal,Grocery,11,5,0,0,11.01,1469,10.94,0
TXN-004875,858.34,Wire Transfer,Travel,10,5,0,0,5.19,120,193.45,0
TXN-004876,2564.08,Card Payment,Entertainment,15,2,0,0,22.64,2405,167.44,0
TXN-004877,1916.27,Card Payment,Others,13,1,0,0,1.97,2021,506.91,0
TXN-004878,3092.3,UPI,Grocery,19,2,0,0,0.18,551,57.04,0
TXN-004879,4621.88,UPI,Grocery,19,0,0,0,2.12,1401,118.3,0
TXN-004880,603.15,UPI,Entertainment,11,3,0,0,12.08,1581,134.5,0
TXN-004881,2492.38,Card Payment,Entertainment,17,4,0,0,10.31,46,22.37,0
TXN-004882,1843.69,Card Payment,Entertainment,16,1,0,0,2.6,2389,31.69,0
TXN-004883,522.68,ATM Withdrawal,Electronics,10,6,0,0,29.3,2224,54.64,0
TXN-004884,9886.19,NEFT,Entertainment,16,2,0,0,1.17,1915,15.06,0
TXN-004885,2398.17,UPI,Utility Bills,20,1,0,0,1.39,830,92.22,0
TXN-004886,4599.73,Wire Transfer,Electronics,19,0,0,0,1.06,2737,80.56,0
TXN-004887,2370.62,UPI,Entertainment,19,1,0,0,0.13,1668,43.3,0
TXN-004888,221.64,Card Payment,Others,8,2,0,0,1.92,3407,5.42,0
TXN-004889,39533.7,ATM Withdrawal,Jewelry,13,6,0,0,11.05,980,353.27,0
TXN-004890,2778.27,UPI,Travel,18,0,0,0,8.03,2537,424.24,0
TXN-004891,1466.68,UPI,Travel,18,0,0,0,3.46,688,698.74,0
TXN-004892,2111.61,UPI,Grocery,19,1,0,0,1.13,3376,144.71,0
TXN-004893,4883.98,UPI,Utility Bills,16,3,0,0,3.29,3338,262.14,0
TXN-004894,225.62,UPI,Utility Bills,6,2,0,0,14.35,744,46.88,0
TXN-004895,792.35,Card Payment,Entertainment,11,4,0,0,6.88,165,133.2,0
TXN-004896,631.11,Card Payment,Others,10,1,0,0,8.01,190,178.53,0
TXN-004897,1117.03,ATM Withdrawal,Utility Bills,11,2,0,0,18.98,2637,51.35,0
TXN-004898,14699.46,UPI,Grocery,22,5,0,0,19.23,2571,117.69,0
TXN-004899,506.75,Card Payment,Entertainment,14,2,0,0,2.24,1703,145.78,0
TXN-004900,189.58,Card Payment,Grocery,10,5,0,0,1.55,2776,433.97,0
TXN-004901,3144.32,UPI,Grocery,23,0,0,0,19.07,2332,42.88,0
TXN-004902,10396.67,ATM Withdrawal,Jewelry,18,1,0,0,2.42,2458,133.37,0
TXN-004903,5233.01,ATM Withdrawal,Electronics,8,0,0,0,21.04,3423,127.17,0
TXN-004904,15695.03,Card Payment,Entertainment,21,5,0,0,3.12,3480,649.35,0
TXN-004905,17436.62,ATM Withdrawal,Grocery,12,6,0,0,16.48,1443,507.89,0
TXN-004906,29859.57,Card Payment,Entertainment,12,4,0,0,0.2,2608,297.64,0
TXN-004907,1007.67,Card Payment,Grocery,20,0,0,0,6.73,1022,291.7,0
TXN-004908,9793.73,ATM Withdrawal,Electronics,18,5,0,0,0.04,409,11.16,0
TXN-004909,413.89,UPI,Grocery,12,1,1,0,1.21,1668,119.52,0
TXN-004910,18794.45,Card Payment,Grocery,19,5,0,0,1.77,2681,305.66,0
TXN-004911,4391.64,Card Payment,Jewelry,6,4,0,0,3.28,732,286.57,0
TXN-004912,667.18,Card Payment,Cash Withdrawal,20,1,0,0,2.01,3419,101.84,0
TXN-004913,22994.59,Card Payment,Travel,8,6,1,0,26.13,2575,116.78,0
TXN-004914,684.61,UPI,Utility Bills,20,1,0,0,8.39,2476,326.15,0
TXN-004915,209.67,UPI,Utility Bills,11,1,0,0,12.04,820,135.13,0
TXN-004916,650.74,UPI,Cash Withdrawal,12,0,0,0,5.49,875,101.59,0
TXN-004917,1770.68,Card Payment,Others,6,5,0,0,3.79,1741,123.05,0
TXN-004918,401.28,Card Payment,Entertainment,21,5,0,0,4.82,2920,191.99,0
TXN-004919,2896.71,Card Payment,Cash Withdrawal,16,5,0,0,6.72,1864,464.94,0
TXN-004920,477.3,NEFT,Grocery,17,5,1,0,19.19,753,63.54,0
